tweet_id,user_id,createdate,tweet,scrapping_id,scrappingid,user_id,createdate
1.33114E+18,66495841,11/24/2020 7:21,Perjalanan Hidup Sehat Semakin Mudah dengan Pulse By Prudential  via   BloggerFLP,2,3,66495841,11/24/2020 7:21
1.33089E+18,76860668,11/23/2020 15:17,Prudential?Iya ,2,3,76860668,11/23/2020 15:17
1.33069E+18,31130983,11/23/2020 1:31,Sape agen insuran Prudential sini. Memang ada up price ke sekarang? Boleh tahan komitment.,2,3,31130983,11/23/2020 1:31
1.33085E+18,1059737028,11/23/2020 12:21,Selamat untuk _ID menjadi asuransi terbaik dengan ekuitas di atas 4TTerus ber inovasi dan selalu menged… ,2,3,1059737028,11/23/2020 12:21
1.33096E+18,1.09239E+18,11/23/2020 19:27,Senangnya hatiku punya temen virtual yang prudential alias always listening always understanding!!,2,3,1.09239E+18,11/23/2020 19:27
1.33056E+18,1393919731,11/22/2020 17:03,StartupEp12 Halmeoni always be his  prudential t-tHalmeoni yg selalu konsisten bilang kalo Jipyeong itu Good Bo… ,2,3,1393919731,11/22/2020 17:03
1.33118E+18,1867163000,11/24/2020 10:30,"teknologi apasi guys yg kl kita nyari2 sesuatu di google nanti jd muncul terus iklannya di ig, youtube? sampe detik… ",2,3,1867163000,11/24/2020 10:30
1.33074E+18,38419859,11/23/2020 4:57,terkejut dapat pampasan. sebenarnya mendatangkan kegembiraan kepada waris hibah hadiah waris prubsn prudential ,2,3,38419859,11/23/2020 4:57
1.33116E+18,8.40169E+17,11/24/2020 8:41,"untuk Jasper Morton sendiri memang orangnya mandiri, tegas dan prudential banget. Bisa menjadi sosok pacar, sahabat… ",2,3,8.40169E+17,11/24/2020 8:41
1.33129E+18,8.89324E+17,11/24/2020 17:17,Ya allah prudential itu 1848 :(,2,3,8.89324E+17,11/24/2020 17:17
1.33109E+18,7.03794E+17,11/24/2020 4:32,"YEAR END SALE (YES)Semua nak berebut nak buat sale, Prudential Juga tidak terlepasKalau dulu, terlepas untuk mi… ",2,3,7.03794E+17,11/24/2020 4:32
1.33108E+18,447060718,11/24/2020 3:47,"yeee gimana price yoganya 21 jeti pertahun mending gue buka polis asuransi di prudential, aman, sejahtera.",2,3,447060718,11/24/2020 3:47
1.33087E+18,234428820,11/23/2020 13:57,Yg ejen ejen takaful promote Hibah.. ini la testimoni bagaimana Hibah works..... prudential prubsnTakaful prubsn… ,2,3,234428820,11/23/2020 13:57
